event_ticker,market_ticker,threshold,horizon,target_date,actual_date,days_stale,mid_quote,spread,volume,is_missing,is_stale
CPIYOY-23JUL,CPIYOY-23JUL-T2.1,2.1,1d,2023-08-09,2023-07-04,36.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.1,2.1,final,2023-08-10,2023-07-04,37.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.2,2.2,21d,2023-07-20,2023-07-04,16.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.2,2.2,14d,2023-07-27,2023-07-04,23.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.2,2.2,7d,2023-08-03,2023-07-04,30.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.2,2.2,3d,2023-08-07,2023-07-04,34.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.2,2.2,1d,2023-08-09,2023-07-04,36.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.2,2.2,final,2023-08-10,2023-07-04,37.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.3,2.3,21d,2023-07-20,2023-07-04,16.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.3,2.3,14d,2023-07-27,2023-07-04,23.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.3,2.3,7d,2023-08-03,2023-07-04,30.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.3,2.3,3d,2023-08-07,2023-07-04,34.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.3,2.3,1d,2023-08-09,2023-07-04,36.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.3,2.3,final,2023-08-10,2023-07-04,37.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.4,2.4,21d,2023-07-20,2023-07-04,16.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.4,2.4,14d,2023-07-27,2023-07-04,23.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.4,2.4,7d,2023-08-03,2023-07-04,30.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.4,2.4,3d,2023-08-07,2023-07-04,34.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.4,2.4,1d,2023-08-09,2023-07-04,36.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.4,2.4,final,2023-08-10,2023-07-04,37.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.5,2.5,21d,2023-07-20,2023-07-04,16.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.5,2.5,14d,2023-07-27,2023-07-04,23.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.5,2.5,7d,2023-08-03,2023-07-04,30.0,0.985,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.5,2.5,3d,2023-08-07,2023-08-05,2.0,0.99,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.5,2.5,1d,2023-08-09,2023-08-05,4.0,0.99,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.5,2.5,final,2023-08-10,2023-08-05,5.0,0.99,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.6,2.6,21d,2023-07-20,2023-07-04,16.0,0.98,0.04,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.6,2.6,14d,2023-07-27,2023-07-26,1.0,0.99,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.6,2.6,7d,2023-08-03,2023-07-29,5.0,0.98,0.04,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.6,2.6,3d,2023-08-07,2023-08-05,2.0,0.985,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.6,2.6,1d,2023-08-09,2023-08-05,4.0,0.985,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.6,2.6,final,2023-08-10,2023-08-05,5.0,0.985,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.7,2.7,21d,2023-07-20,2023-07-04,16.0,0.98,0.04,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.7,2.7,14d,2023-07-27,2023-07-04,23.0,0.98,0.04,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.7,2.7,7d,2023-08-03,2023-07-04,30.0,0.98,0.04,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.7,2.7,3d,2023-08-07,2023-08-05,2.0,0.985,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.7,2.7,1d,2023-08-09,2023-08-05,4.0,0.985,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.7,2.7,final,2023-08-10,2023-08-05,5.0,0.985,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.8,2.8,21d,2023-07-20,2023-07-04,16.0,0.98,0.04,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T2.8,2.8,14d,2023-07-27,2023-07-26,1.0,0.985,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.8,2.8,7d,2023-08-03,2023-08-01,2.0,0.99,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.8,2.8,3d,2023-08-07,2023-08-07,0.0,0.995,0.01,101.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.8,2.8,1d,2023-08-09,2023-08-07,2.0,0.995,0.01,101.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.8,2.8,final,2023-08-10,2023-08-07,3.0,0.995,0.01,101.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T4.3,4.3,21d,2023-07-20,2023-07-04,16.0,0.015,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T4.3,4.3,14d,2023-07-27,2023-07-04,23.0,0.015,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T4.3,4.3,7d,2023-08-03,2023-07-04,30.0,0.015,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T4.3,4.3,3d,2023-08-07,2023-07-04,34.0,0.015,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T4.3,4.3,1d,2023-08-09,2023-08-09,0.0,0.01,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T4.3,4.3,final,2023-08-10,2023-08-09,1.0,0.01,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T4.2,4.2,21d,2023-07-20,2023-07-04,16.0,0.02,0.04,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T4.2,4.2,14d,2023-07-27,2023-07-04,23.0,0.02,0.04,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T4.2,4.2,7d,2023-08-03,2023-07-04,30.0,0.02,0.04,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T4.2,4.2,3d,2023-08-07,2023-08-06,1.0,0.015,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T4.2,4.2,1d,2023-08-09,2023-08-09,0.0,0.01,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T4.2,4.2,final,2023-08-10,2023-08-09,1.0,0.01,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T4.1,4.099999,21d,2023-07-20,2023-07-04,16.0,0.02,0.04,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T4.1,4.099999,14d,2023-07-27,2023-07-04,23.0,0.02,0.04,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T4.1,4.099999,7d,2023-08-03,2023-07-04,30.0,0.02,0.04,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T4.1,4.099999,3d,2023-08-07,2023-08-06,1.0,0.015,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T4.1,4.099999,1d,2023-08-09,2023-08-09,0.0,0.01,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T4.1,4.099999,final,2023-08-10,2023-08-09,1.0,0.01,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T4.0,4.0,21d,2023-07-20,2023-07-04,16.0,0.025,0.05,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T4.0,4.0,14d,2023-07-27,2023-07-04,23.0,0.025,0.05,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T4.0,4.0,7d,2023-08-03,2023-07-04,30.0,0.025,0.05,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T4.0,4.0,3d,2023-08-07,2023-08-06,1.0,0.02,0.04,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T4.0,4.0,1d,2023-08-09,2023-08-09,0.0,0.01,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T4.0,4.0,final,2023-08-10,2023-08-09,1.0,0.01,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.9,3.9,21d,2023-07-20,2023-07-04,16.0,0.03,0.06,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T3.9,3.9,14d,2023-07-27,2023-07-04,23.0,0.03,0.06,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T3.9,3.9,7d,2023-08-03,2023-07-04,30.0,0.03,0.06,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T3.9,3.9,3d,2023-08-07,2023-08-06,1.0,0.025,0.05,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.9,3.9,1d,2023-08-09,2023-08-09,0.0,0.01,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.9,3.9,final,2023-08-10,2023-08-09,1.0,0.01,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.8,3.8,21d,2023-07-20,2023-07-18,2.0,0.015,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.8,3.8,14d,2023-07-27,2023-07-18,9.0,0.015,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.8,3.8,7d,2023-08-03,2023-07-18,16.0,0.015,0.03,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T3.8,3.8,3d,2023-08-07,2023-08-06,1.0,0.02,0.04,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.8,3.8,1d,2023-08-09,2023-08-09,0.0,0.01,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.8,3.8,final,2023-08-10,2023-08-09,1.0,0.01,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.7,3.7,21d,2023-07-20,2023-07-14,6.0,0.025,0.05,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.7,3.7,14d,2023-07-27,2023-07-14,13.0,0.025,0.05,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.7,3.7,7d,2023-08-03,2023-07-14,20.0,0.025,0.05,0.0,False,True
CPIYOY-23JUL,CPIYOY-23JUL-T3.7,3.7,3d,2023-08-07,2023-08-06,1.0,0.02,0.04,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.7,3.7,1d,2023-08-09,2023-08-09,0.0,0.015,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.7,3.7,final,2023-08-10,2023-08-09,1.0,0.015,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.6,3.6,21d,2023-07-20,2023-07-18,2.0,0.03,0.06,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.6,3.6,14d,2023-07-27,2023-07-18,9.0,0.03,0.06,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.6,3.6,7d,2023-08-03,2023-07-28,6.0,0.035,0.07,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.6,3.6,3d,2023-08-07,2023-08-06,1.0,0.03,0.06,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.6,3.6,1d,2023-08-09,2023-08-09,0.0,0.015,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.6,3.6,final,2023-08-10,2023-08-09,1.0,0.015,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.5,3.5,21d,2023-07-20,2023-07-20,0.0,0.03,0.06,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.5,3.5,14d,2023-07-27,2023-07-27,0.0,0.045,0.09,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.5,3.5,7d,2023-08-03,2023-08-01,2.0,0.025,0.05,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.5,3.5,3d,2023-08-07,2023-08-06,1.0,0.02,0.04,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.5,3.5,1d,2023-08-09,2023-08-06,3.0,0.02,0.04,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.5,3.5,final,2023-08-10,2023-08-06,4.0,0.02,0.04,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.4,3.4,21d,2023-07-20,2023-07-20,0.0,0.065,0.11,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.4,3.4,14d,2023-07-27,2023-07-27,0.0,0.055,0.11,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.4,3.4,7d,2023-08-03,2023-08-03,0.0,0.03,0.06,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.4,3.4,3d,2023-08-07,2023-08-07,0.0,0.025,0.05,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.4,3.4,1d,2023-08-09,2023-08-09,0.0,0.025,0.05,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.4,3.4,final,2023-08-10,2023-08-09,1.0,0.025,0.05,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.3,3.3,21d,2023-07-20,2023-07-20,0.0,0.06,0.04,560.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.3,3.3,14d,2023-07-27,2023-07-27,0.0,0.08,0.04,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.3,3.3,7d,2023-08-03,2023-08-03,0.0,0.065,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.3,3.3,3d,2023-08-07,2023-08-06,1.0,0.06,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.3,3.3,1d,2023-08-09,2023-08-09,0.0,0.06,0.04,121.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.3,3.3,final,2023-08-10,2023-08-09,1.0,0.06,0.04,121.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.2,3.2,21d,2023-07-20,2023-07-20,0.0,0.195,0.05,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.2,3.2,14d,2023-07-27,2023-07-27,0.0,0.375,0.05,700.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.2,3.2,7d,2023-08-03,2023-08-03,0.0,0.35,0.06,1600.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.2,3.2,3d,2023-08-07,2023-08-07,0.0,0.38,0.04,251.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.2,3.2,1d,2023-08-09,2023-08-09,0.0,0.4,0.06,400.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.2,3.2,final,2023-08-10,2023-08-09,1.0,0.4,0.06,400.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.1,3.1,21d,2023-07-20,2023-07-20,0.0,0.61,0.04,1875.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.1,3.1,14d,2023-07-27,2023-07-27,0.0,0.805,0.05,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.1,3.1,7d,2023-08-03,2023-08-03,0.0,0.75,0.04,503.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.1,3.1,3d,2023-08-07,2023-08-06,1.0,0.75,0.04,8.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.1,3.1,1d,2023-08-09,2023-08-09,0.0,0.8,0.04,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.1,3.1,final,2023-08-10,2023-08-09,1.0,0.8,0.04,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.0,3.0,21d,2023-07-20,2023-07-20,0.0,0.91,0.04,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.0,3.0,14d,2023-07-27,2023-07-27,0.0,0.96,0.04,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.0,3.0,7d,2023-08-03,2023-08-03,0.0,0.95,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.0,3.0,3d,2023-08-07,2023-08-07,0.0,0.955,0.01,153.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.0,3.0,1d,2023-08-09,2023-08-09,0.0,0.955,0.01,310.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T3.0,3.0,final,2023-08-10,2023-08-09,1.0,0.955,0.01,310.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.9,2.9,21d,2023-07-20,2023-07-20,0.0,0.96,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.9,2.9,14d,2023-07-27,2023-07-25,2.0,0.985,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.9,2.9,7d,2023-08-03,2023-07-25,9.0,0.985,0.03,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.9,2.9,3d,2023-08-07,2023-08-05,2.0,0.99,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.9,2.9,1d,2023-08-09,2023-08-05,4.0,0.99,0.02,0.0,False,False
CPIYOY-23JUL,CPIYOY-23JUL-T2.9,2.9,final,2023-08-10,2023-08-05,5.0,0.99,0.02,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.7,2.7,21d,2023-06-21,2023-06-21,0.0,0.97,0.02,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.7,2.7,14d,2023-06-28,2023-06-28,0.0,0.975,0.05,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.7,2.7,7d,2023-07-05,2023-07-04,1.0,0.98,0.04,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.7,2.7,3d,2023-07-09,2023-07-09,0.0,0.98,0.04,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.7,2.7,1d,2023-07-11,2023-07-11,0.0,0.97,0.04,325.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.7,2.7,final,2023-07-12,2023-07-11,1.0,0.97,0.04,325.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.8,2.8,21d,2023-06-21,2023-06-21,0.0,0.925,0.03,1520.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.8,2.8,14d,2023-06-28,2023-06-28,0.0,0.935,0.03,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.8,2.8,7d,2023-07-05,2023-07-05,0.0,0.915,0.03,2700.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.8,2.8,3d,2023-07-09,2023-07-09,0.0,0.91,0.02,101.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.8,2.8,1d,2023-07-11,2023-07-11,0.0,0.92,0.04,3301.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.8,2.8,final,2023-07-12,2023-07-11,1.0,0.92,0.04,3301.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.9,2.9,21d,2023-06-21,2023-06-21,0.0,0.67,0.08,960.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.9,2.9,14d,2023-06-28,2023-06-28,0.0,0.715,0.09,10.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.9,2.9,7d,2023-07-05,2023-07-05,0.0,0.665,0.07,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.9,2.9,3d,2023-07-09,2023-07-09,0.0,0.675,0.05,795.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.9,2.9,1d,2023-07-11,2023-07-11,0.0,0.67,0.04,672.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T2.9,2.9,final,2023-07-12,2023-07-11,1.0,0.67,0.04,672.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.0,3.0,21d,2023-06-21,2023-06-21,0.0,0.17,0.06,883.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.0,3.0,14d,2023-06-28,2023-06-28,0.0,0.385,0.03,899.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.0,3.0,7d,2023-07-05,2023-07-05,0.0,0.335,0.05,1500.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.0,3.0,3d,2023-07-09,2023-07-09,0.0,0.38,0.02,310.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.0,3.0,1d,2023-07-11,2023-07-11,0.0,0.34,0.04,1761.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.0,3.0,final,2023-07-12,2023-07-11,1.0,0.34,0.04,1761.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.1,3.1,21d,2023-06-21,2023-06-21,0.0,0.065,0.07,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.1,3.1,14d,2023-06-28,2023-06-28,0.0,0.155,0.05,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.1,3.1,7d,2023-07-05,2023-07-05,0.0,0.125,0.07,2.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.1,3.1,3d,2023-07-09,2023-07-09,0.0,0.17,0.04,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.1,3.1,1d,2023-07-11,2023-07-11,0.0,0.135,0.05,4309.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.1,3.1,final,2023-07-12,2023-07-11,1.0,0.135,0.05,4309.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.2,3.2,21d,2023-06-21,2023-06-21,0.0,0.045,0.09,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.2,3.2,14d,2023-06-28,2023-06-28,0.0,0.1,0.04,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.2,3.2,7d,2023-07-05,2023-07-05,0.0,0.075,0.05,2.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.2,3.2,3d,2023-07-09,2023-07-09,0.0,0.105,0.03,4600.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.2,3.2,1d,2023-07-11,2023-07-11,0.0,0.07,0.04,100.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T3.2,3.2,final,2023-07-12,2023-07-11,1.0,0.07,0.04,100.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T4.7,4.7,21d,2023-06-21,2023-06-21,0.0,0.005,0.01,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T4.7,4.7,14d,2023-06-28,2023-06-21,7.0,0.005,0.01,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T4.7,4.7,7d,2023-07-05,2023-06-21,14.0,0.005,0.01,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T4.7,4.7,3d,2023-07-09,2023-06-21,18.0,0.005,0.01,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.7,4.7,1d,2023-07-11,2023-06-21,20.0,0.005,0.01,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.7,4.7,final,2023-07-12,2023-06-21,21.0,0.005,0.01,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.6,4.6,21d,2023-06-21,2023-05-24,28.0,0.5,1.0,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.6,4.6,14d,2023-06-28,2023-06-23,5.0,0.005,0.01,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T4.6,4.6,7d,2023-07-05,2023-06-23,12.0,0.005,0.01,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T4.6,4.6,3d,2023-07-09,2023-06-23,16.0,0.005,0.01,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.6,4.6,1d,2023-07-11,2023-06-23,18.0,0.005,0.01,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.6,4.6,final,2023-07-12,2023-06-23,19.0,0.005,0.01,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.5,4.5,21d,2023-06-21,2023-05-24,28.0,0.5,1.0,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.5,4.5,14d,2023-06-28,2023-06-22,6.0,0.01,0.02,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T4.5,4.5,7d,2023-07-05,2023-06-22,13.0,0.01,0.02,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T4.5,4.5,3d,2023-07-09,2023-06-22,17.0,0.01,0.02,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.5,4.5,1d,2023-07-11,2023-06-22,19.0,0.01,0.02,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.5,4.5,final,2023-07-12,2023-06-22,20.0,0.01,0.02,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.4,4.4,21d,2023-06-21,2023-03-15,98.0,0.5,1.0,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.4,4.4,14d,2023-06-28,2023-06-22,6.0,0.01,0.02,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T4.4,4.4,7d,2023-07-05,2023-06-22,13.0,0.01,0.02,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T4.4,4.4,3d,2023-07-09,2023-06-22,17.0,0.01,0.02,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.4,4.4,1d,2023-07-11,2023-06-22,19.0,0.01,0.02,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.4,4.4,final,2023-07-12,2023-06-22,20.0,0.01,0.02,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.3,4.3,21d,2023-06-21,2023-03-15,98.0,0.5,1.0,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.3,4.3,14d,2023-06-28,2023-06-22,6.0,0.01,0.02,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T4.3,4.3,7d,2023-07-05,2023-06-22,13.0,0.01,0.02,0.0,False,False
CPIYOY-23JUN,CPIYOY-23JUN-T4.3,4.3,3d,2023-07-09,2023-06-22,17.0,0.01,0.02,0.0,False,True
CPIYOY-23JUN,CPIYOY-23JUN-T4.3,4.3,1d,2023-07-11,2023-06-22,19.0,0.01,0.02,0.0,False,True
